am_day,biblical_citations_summary,citation_categories,citation_precision,date_ce,description,event_type,has_biblical_citations,location,name,scripture_related_events,source,source_file,total_biblical_citations
536177.0,,,NONE,1469-01-01,Lord of Florence Lorenzo de' Medici begins reign - Renaissance patron,DYNASTIC_START,False,Florence,Lorenzo de' Medici - Reign Begins,,Historical_Records,,0
536907.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1471-01-01,Election of Pope Sixtus IV as Pope - Sistine Chapel,PAPAL_ELECTION,True,Vatican/Rome,Pope Sixtus IV - Papal Election,,Ecclesiastical_Records,,2
538003.0,,,NONE,1474-01-01,"Catholic Monarchs Ferdinand & Isabella begins reign - Spanish unification, 1492",DYNASTIC_START,False,Spain,Ferdinand & Isabella - Reign Begins,,Historical_Records,,0
541655.0,,,NONE,1484-12-31,Death of Pope Pope Sixtus IV - End of 13-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Sixtus IV - Papal Death,,Ecclesiastical_Records,,0
544577.0,,,NONE,1492-12-31,Death of Lord of Florence Lorenzo de' Medici - End of 23-year reign,DYNASTIC_END,False,Florence,Lorenzo de' Medici - Death/End of Reign,,Historical_Records,,0
545308.0,,,NONE,1494-01-01,Italian Wars - Habsburg-Valois rivalry,MILITARY_CONFLICT,False,Italy,Italian Wars,,Military_Records,,0
548594.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1503-01-01,"Election of Pope Julius II as Pope - Warrior Pope, Michelangelo",PAPAL_ELECTION,True,Vatican/Rome,Pope Julius II - Papal Election,,Ecclesiastical_Records,,2
550786.0,,,NONE,1509-01-01,King of England Henry VIII begins reign - English Reformation,DYNASTIC_START,False,England,Henry VIII - Reign Begins,,Historical_Records,,0
552247.0,,,NONE,1513-12-31,Death of Pope Pope Julius II - End of 10-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Julius II - Papal Death,,Ecclesiastical_Records,,0
552247.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1513-01-01,Election of Pope Leo X as Pope - Luther's excommunication,PAPAL_ELECTION,True,Vatican/Rome,Pope Leo X - Papal Election,,Ecclesiastical_Records,,2
553342.0,,,NONE,1516-12-31,Death of Catholic Monarchs Ferdinand & Isabella - End of 42-year reign,DYNASTIC_END,False,Spain,Ferdinand & Isabella - Death/End of Reign,,Historical_Records,,0
554073.0,,,NONE,1518-01-01,Dancing Plague of 1518 - Psychological epidemic,PANDEMIC,False,Strasbourg,Dancing Plague of 1518,,Medical_Records,,0
554438.0,,,NONE,1519-01-01,Holy Roman Emperor Charles V begins reign - Global empire,DYNASTIC_START,False,Habsburg Empire,Charles V - Reign Begins,,Historical_Records,,0
555169.0,,,NONE,1521-12-31,Death of Pope Pope Leo X - End of 8-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Leo X - Papal Death,,Ecclesiastical_Records,,0
559917.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1534-01-01,Election of Pope Paul III as Pope - Council of Trent,PAPAL_ELECTION,True,Vatican/Rome,Pope Paul III - Papal Election,,Ecclesiastical_Records,,2
564665.0,,,NONE,1547-12-31,Death of King of England Henry VIII - End of 38-year reign,DYNASTIC_END,False,England,Henry VIII - Death/End of Reign,,Historical_Records,,0
565396.0,,,NONE,1549-12-31,Death of Pope Pope Paul III - End of 15-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Paul III - Papal Death,,Ecclesiastical_Records,,0
567952.0,,,NONE,1556-12-31,Death of Holy Roman Emperor Charles V - End of 37-year reign,DYNASTIC_END,False,Habsburg Empire,Charles V - Death/End of Reign,,Historical_Records,,0
568683.0,,,NONE,1558-01-01,Queen of England Elizabeth I begins reign - Elizabethan Age,DYNASTIC_START,False,England,Elizabeth I - Reign Begins,,Historical_Records,,0
571605.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1566-01-01,Election of Pope Pius V as Pope - Battle of Lepanto,PAPAL_ELECTION,True,Vatican/Rome,Pope Pius V - Papal Election,,Ecclesiastical_Records,,2
573431.0,,,NONE,1571-01-01,Battle of Lepanto - Christian naval victory,MILITARY_CONFLICT,False,Greece,Battle of Lepanto,,Military_Records,,0
573796.0,,,NONE,1572-12-31,Death of Pope Pope Pius V - End of 6-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Pius V - Papal Death,,Ecclesiastical_Records,,0
585119.0,,,NONE,1603-12-31,Death of Queen of England Elizabeth I - End of 45-year reign,DYNASTIC_END,False,England,Elizabeth I - Death/End of Reign,,Historical_Records,,0
590598.0,,,NONE,1618-01-01,Thirty Years' War - Religious warfare,MILITARY_CONFLICT,False,Germany,Thirty Years' War,,Military_Records,,0
599364.0,,,NONE,1642-01-01,English Civil War - Execution of Charles I,MILITARY_CONFLICT,False,England,English Civil War,,Military_Records,,0
599729.0,,,NONE,1643-01-01,"King of France Louis XIV begins reign - Sun King, absolute monarchy",DYNASTIC_START,False,France,Louis XIV - Reign Begins,,Historical_Records,,0
607765.0,,,NONE,1665-01-01,Great Plague of London - Last major outbreak in England,PANDEMIC,False,"London, England",Great Plague of London,,Medical_Records,,0
620913.0,,,NONE,1701-01-01,War of Spanish Succession - Balance of power,MILITARY_CONFLICT,False,Europe,War of Spanish Succession,,Military_Records,,0
626026.0,,,NONE,1715-12-31,Death of King of France Louis XIV - End of 72-year reign,DYNASTIC_END,False,France,Louis XIV - Death/End of Reign,,Historical_Records,,0
627852.0,,,NONE,1720-01-01,Great Plague of Marseille - Last major plague in Western Europe,PANDEMIC,False,"Marseille, France",Great Plague of Marseille,,Medical_Records,,0
641001.0,,,NONE,1756-01-01,Seven Years' War - First global war,MILITARY_CONFLICT,False,Global,Seven Years' War,,Military_Records,,0
647941.0,,,NONE,1775-01-01,American Revolutionary War - American independence,MILITARY_CONFLICT,False,North America,American Revolutionary War,,Military_Records,,0
654150.0,,,NONE,1792-01-01,French Revolutionary Wars - Revolutionary expansion,MILITARY_CONFLICT,False,Europe,French Revolutionary Wars,,Military_Records,,0
658532.0,,,NONE,1804-01-01,Emperor of France Napoleon Bonaparte begins reign - Napoleonic Wars,DYNASTIC_START,False,French Empire,Napoleon Bonaparte - Reign Begins,,Historical_Records,,0
658898.0,,,NONE,1805-01-01,Battle of Austerlitz - Napoleon's masterpiece,MILITARY_CONFLICT,False,Austria,Battle of Austerlitz,,Military_Records,,0
662185.0,,,NONE,1814-12-31,Death of Emperor of France Napoleon Bonaparte - End of 10-year reign,DYNASTIC_END,False,French Empire,Napoleon Bonaparte - Death/End of Reign,,Historical_Records,,0
662550.0,,,NONE,1815-01-01,Battle of Waterloo - End of Napoleon,MILITARY_CONFLICT,False,Belgium,Battle of Waterloo,,Military_Records,,0
663281.0,,,NONE,1817-01-01,First Cholera Pandemic - First global cholera spread,PANDEMIC,False,Asia/Europe,First Cholera Pandemic,,Medical_Records,,0
670586.0,,,NONE,1837-01-01,Queen of Britain Victoria begins reign - Victorian Era,DYNASTIC_START,False,British Empire,Victoria - Reign Begins,,Historical_Records,,0
673873.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1846-01-01,"Election of Pope Pius IX as Pope - Longest papacy, Vatican I",PAPAL_ELECTION,True,Vatican/Rome,Pope Pius IX - Papal Election,,Ecclesiastical_Records,,2
676064.0,,,NONE,1852-01-01,Third Cholera Pandemic - Reached North America,PANDEMIC,False,Global,Third Cholera Pandemic,,Medical_Records,,0
676430.0,,,NONE,1853-01-01,"Crimean War - Modern nursing, photography",MILITARY_CONFLICT,False,Crimea,Crimean War,,Military_Records,,0
677160.0,,,NONE,1855-01-01,"Third Plague Pandemic - Started in China, spread globally",PANDEMIC,False,Global,Third Plague Pandemic,,Medical_Records,,0
679352.0,,,NONE,1861-01-01,American Civil War - Abolition of slavery,MILITARY_CONFLICT,False,United States,American Civil War,,Military_Records,,0
682639.0,,,NONE,1870-01-01,Franco-Prussian War - German unification,MILITARY_CONFLICT,False,France,Franco-Prussian War,,Military_Records,,0
685561.0,,,NONE,1878-12-31,Death of Pope Pope Pius IX - End of 32-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Pius IX - Papal Death,,Ecclesiastical_Records,,0
685561.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1878-01-01,Election of Pope Leo XIII as Pope - Social teaching,PAPAL_ELECTION,True,Vatican/Rome,Pope Leo XIII - Papal Election,,Ecclesiastical_Records,,2
693961.0,,,NONE,1901-12-31,Death of Queen of Britain Victoria - End of 64-year reign,DYNASTIC_END,False,British Empire,Victoria - Death/End of Reign,,Historical_Records,,0
694691.0,,,NONE,1903-12-31,Death of Pope Pope Leo XIII - End of 25-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope Leo XIII - Papal Death,,Ecclesiastical_Records,,0
700170.0,,,NONE,1918-01-01,"1918 Influenza Pandemic - Spanish flu, most deadly pandemic",PANDEMIC,False,Global,1918 Influenza Pandemic,,Medical_Records,,0
714415.0,,,NONE,1957-01-01,1957 Asian Flu - Second major flu pandemic,PANDEMIC,False,Global,1957 Asian Flu,,Medical_Records,,0
714780.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; J 21:15-17 - ""Paś baranki moje... Paś owce moje""",,PRECISE,1958-01-01,Election of Pope John XXIII as Pope - Vatican II Council,PAPAL_ELECTION,True,Vatican/Rome,Pope John XXIII - Papal Election,,Ecclesiastical_Records,,2
716606.0,,,NONE,1963-12-31,Death of Pope Pope John XXIII - End of 5-year papacy,PAPAL_DEATH,False,Vatican/Rome,Pope John XXIII - Papal Death,,Ecclesiastical_Records,,0
718432.0,,,NONE,1968-01-01,1968 Hong Kong Flu - Third major flu pandemic,PANDEMIC,False,Global,1968 Hong Kong Flu,,Medical_Records,,0
723181.0,,,NONE,1981-01-01,HIV/AIDS Pandemic - Ongoing global health crisis,PANDEMIC,False,Global,HIV/AIDS Pandemic,,Medical_Records,,0
737060.0,,,NONE,2019-01-01,COVID-19 Pandemic - Recent global pandemic,PANDEMIC,False,Global,COVID-19 Pandemic,,Medical_Records,,0
348083.25,"direct_citations: Rdz 1:1 - ""Na początku stworzył Bóg niebo i ziemię""; Rdz 1:2 - ""Ziemia zaś była bezładna i pusta, i ciemność była nad powierzchnią otchłani"" | theological_context: J 1:1-3 - ""Na początku było Słowo... Wszystko przez Nie się stało""; Kol 1:16 - ""W Nim zostało wszystko stworzone w niebiosach i na ziemi""",,PRECISE,3760-01-01,No description,GENESIS,True,Unknown,Creation of Adam,,Torah_Pre_Masoretic,,4
954398.25,,,NONE,2100-01-01,No description,CATASTROPHE,False,Unknown,Noah's Flood,,Torah_Pre_Masoretic,,0
990923.25,"direct_citations: Rdz 12:1-3 - ""Wyjdź z ziemi twojej... uczynię z ciebie wielki naród""; Rdz 12:7 - ""Twemu potomstwu dam tę ziemię"" | fulfillment_citations: Ga 3:16 - ""Abrahamowi zostały dane obietnice i jego potomstwu""",,PRECISE,2000-01-01,No description,COVENANT,True,Unknown,Abraham's Call,,Torah_Pre_Masoretic,,3
1009185.75,,,NONE,1950-01-01,No description,TEST,False,Unknown,Isaac's Binding (Akedah),,Torah_Pre_Masoretic,,0
1027448.25,,,NONE,1900-01-01,No description,REVELATION,False,Unknown,Jacob's Ladder Vision,,Torah_Pre_Masoretic,,0
1045710.75,,,NONE,1850-01-01,No description,EXILE,False,Unknown,Joseph sold to Egypt,,Torah_Pre_Masoretic,,0
1191810.75,,,NONE,1450-01-01,No description,REVELATION,False,Unknown,Moses and Burning Bush,,Torah_Pre_Masoretic,,0
1195463.25,,,NONE,1440-01-01,No description,LIBERATION,False,Unknown,Exodus from Egypt,,Torah_Pre_Masoretic,,0
1195828.5,,,NONE,1439-01-01,No description,LAW_GIVING,False,Unknown,Ten Commandments at Sinai,,Torah_Pre_Masoretic,,0
1210073.25,,,NONE,1400-01-01,No description,CONQUEST,False,Unknown,Crossing the Jordan,,Torah_Pre_Masoretic,,0
1352520.75,,,NONE,1010-01-01,No description,MONARCHY,False,Unknown,David becomes King,,Early_Chronicles,,0
1370783.25,,,NONE,0960-01-01,No description,TEMPLE,False,Unknown,Solomon's Temple Built,,Early_Chronicles,,0
1381740.75,,,NONE,0930-01-01,No description,SCHISM,False,Unknown,Kingdom Division,,Early_Chronicles,,0
1457712.75,,,NONE,0722-01-01,No description,EXILE,False,Unknown,Assyrian Captivity (Israel),,Assyrian_Records,,0
1507386.75,,,NONE,0586-01-01,No description,EXILE,False,Unknown,Babylonian Captivity (Judah),,Babylonian_Records,,0
1524918.75,,,NONE,0538-01-01,No description,RESTORATION,False,Unknown,Return from Babylon,,Persian_Records,,0
1532954.25,,,NONE,0516-01-01,No description,TEMPLE,False,Unknown,Second Temple Built,,Persian_Records,,0
1554138.75,,,NONE,0458-01-01,No description,RELIGIOUS_REFORM,False,Unknown,Ezra's Reforms,,Ezra_Chronicle,,0
1600160.25,,,NONE,0332-01-01,No description,CONQUEST,False,Unknown,Alexander conquers Jerusalem,,Greek_Records,,0
1660426.5,,,NONE,0167-01-01,No description,REBELLION,False,Unknown,Maccabean Revolt,,Maccabees_Books,,0
1670288.25,,,NONE,0140-01-01,No description,INDEPENDENCE,False,Unknown,Hasmonean Kingdom,,Josephus,,0
1698412.5,,,NONE,0063-01-01,No description,CONQUEST,False,Unknown,Roman conquest,,Roman_Records,,0
1714118.25,,,NONE,0020-01-01,No description,TEMPLE,False,Unknown,Herod's Temple expansion,,Josephus,,0
1719962.25,"direct_citations: Mt 1:23 - ""Oto Panna pocznie i porodzi Syna, i nadadzą Mu imię Emmanuel""; Łk 2:7 - ""I porodziła Syna swego pierworodnego, i owinęła Go w pieluszki"" | prophetic_fulfillment: Iz 7:14 - ""Panna pocznie i porodzi syna, i nazwie go Emmanuel""; Mi 5:1 - ""A ty, Betlejem Efrata... z ciebie mi wyjdzie Ten, który ma panować w Izraelu"" | chronological_context: Ga 4:4 - ""Gdy nadeszła pełnia czasu, posłał Bóg Syna swego""",,PRECISE,0004-01-01,No description,INCARNATION,True,Unknown,Jesus Birth,,Early_Gospels,,6
1731285.0,,,NONE,0027-01-01,No description,INITIATION,False,Unknown,Jesus Baptism,,Early_Gospels,,0
1732380.75,,,NONE,0030-01-01,No description,SACRIFICE,False,Unknown,Jesus Crucifixion,,Early_Gospels,,0
1734207.0,,,NONE,0035-01-01,No description,CONVERSION,False,Unknown,Paul's Conversion,,Pauline_Letters,,0
1739685.75,,,NONE,0050-01-01,No description,COUNCIL,False,Unknown,Council of Jerusalem,,Acts_Early,,0
1746990.75,,,NONE,0070-01-01,No description,DESTRUCTION,False,Unknown,Temple Destruction,,Josephus,,0
1769636.25,,,NONE,0132-01-01,No description,REBELLION,False,Unknown,Bar Kokhba Revolt,,Roman_Records,,0
1776210.75,,,NONE,0150-01-01,No description,THEOLOGY,False,Unknown,Justin Martyr's Apology,,Patristic,,0
1787168.25,,,NONE,0180-01-01,No description,THEOLOGY,False,Unknown,Irenaeus against Heresies,,Patristic,,0
1794473.25,,,NONE,0200-01-01,No description,THEOLOGY,False,Unknown,Tertullian's writings,,Patristic,,0
1805430.75,,,NONE,0230-01-01,No description,THEOLOGY,False,Unknown,Origen's theology,,Patristic,,0
1812735.75,,,NONE,0250-01-01,No description,PERSECUTION,False,Unknown,Decius Persecution,,Roman_Records,,0
1832094.0,,,NONE,0303-01-01,No description,PERSECUTION,False,Unknown,Diocletian Persecution,,Roman_Records,,0
1929615.75,,,NONE,0570-01-01,No description,BIRTH_PROPHET,False,Unknown,Muhammad's Birth,,Early_Sira,,0
1944225.75,,,NONE,0610-01-01,No description,REVELATION,False,Unknown,First Revelation,,Early_Quran,,0
1948608.75,,,NONE,0622-01-01,No description,MIGRATION,False,Unknown,Hijra to Medina,,Early_Sira,,0
1949339.25,,,NONE,0624-01-01,No description,VICTORY,False,Unknown,Battle of Badr,,Early_Sira,,0
1952261.25,,,NONE,0632-01-01,No description,DEATH_PROPHET,False,Unknown,Muhammad's Death,,Early_Sira,,0
1958835.75,,,NONE,0650-01-01,No description,CANONIZATION,False,Unknown,Quran Compilation (Uthman),,Early_Islamic,,0
1961027.25,,,NONE,0656-01-01,No description,SCHISM,False,Unknown,First Fitna (Civil War),,Early_Islamic,,0
1962853.5,,,NONE,0661-01-01,No description,CALIPHATE,False,Unknown,Umayyad Dynasty,,Early_Islamic,,0
1969793.25,,,NONE,0680-01-01,No description,SCHISM,False,Unknown,Second Fitna,,Early_Islamic,,0
1973811.0,,,NONE,0691-01-01,No description,ARCHITECTURE,False,Unknown,Dome of the Rock built,,Archaeological,,0
990923.25,,,NONE,2000-01-01,No description,COVENANT_START,False,Unknown,Abraham's Covenant,,Unknown,,0
1009185.75,,,NONE,1950-01-01,No description,COVENANT_CONFIRM,False,Unknown,Isaac Blessing,,Unknown,,0
1027448.25,,,NONE,1900-01-01,No description,DIVINE_VISION,False,Unknown,Jacob's Ladder,,Unknown,,0
1045710.75,,,NONE,1850-01-01,No description,PROPHETIC_DREAM,False,Unknown,Joseph's Dreams,,Unknown,,0
1191810.75,,,NONE,1450-01-01,No description,CALLING_PROPHET,False,Unknown,Burning Bush,,Unknown,,0
1195828.5,,,NONE,1439-01-01,No description,LAW_GIVING,False,Unknown,Sinai Covenant,,Unknown,,0
1196193.75,,,NONE,1438-01-01,No description,SANCTUARY_REVEALED,False,Unknown,Tabernacle Pattern,,Unknown,,0
1210073.25,,,NONE,1400-01-01,No description,LAND_CONQUEST,False,Unknown,Joshua's Commission,,Unknown,,0
1356173.25,,,NONE,1000-01-01,No description,MESSIANIC_LINE,False,Unknown,David's Covenant,,Unknown,,0
1370783.25,"direct_citations: 1Krl 6:1 - ""W czterysta osiemdziesiątym roku po wyjściu synów izraelskich z ziemi egipskiej""; 1Krl 8:10-11 - ""Chwała Pańska napełniła dom Pański"" | prophetic_significance: J 2:19-21 - ""Zniszcie tę świątynię, a w trzech dniach ją wzniosę. Mówił o świątyni ciała swego""",,PRECISE,0960-01-01,No description,TEMPLE_BUILT,True,Unknown,Solomon's Temple,,Unknown,,4
1381740.75,,,NONE,0930-01-01,No description,JUDGMENT_BEGINS,False,Unknown,Kingdom Division,,Unknown,,0
1465748.25,"direct_citations: Iz 53:3-5 - ""Wzgardzony i opuszczony przez ludzi... dla naszych win został przebity""; Iz 53:7 - ""Maltretowany, a gdy cierpiał, nie otwierał ust swoich"" | fulfillment_citations: Mt 27:12-14 - ""Oskarżany przez arcykapłanów i starszych, nic nie odpowiadał""; 1P 2:24 - ""Który w ciele swoim poniósł nasze grzechy na drzewo""",,PRECISE,0700-01-01,No description,MESSIANIC_PROPHECY,True,Unknown,Isaiah's Servant Songs,,Unknown,,4
1502273.25,,,NONE,0600-01-01,No description,COVENANT_RENEWED,False,Unknown,Jeremiah's New Covenant,,Unknown,,0
1509578.25,,,NONE,0580-01-01,No description,RESURRECTION_VISION,False,Unknown,Ezekiel's Dry Bones,,Unknown,,0
1520535.75,,,NONE,0550-01-01,No description,END_TIMES_REVEALED,False,Unknown,Daniel's Visions,,Unknown,,0
1524918.75,,,NONE,0538-01-01,No description,EXILE_ENDS,False,Unknown,Cyrus Decree,,Unknown,,0
1532954.25,,,NONE,0516-01-01,No description,TEMPLE_REBUILT,False,Unknown,Zerubbabel's Temple,,Unknown,,0
1564365.75,,,NONE,0430-01-01,No description,PROPHETS_END,False,Unknown,Malachi's Warning,,Unknown,,0
1661522.25,,,NONE,0164-01-01,No description,TEMPLE_CLEANSED,False,Unknown,Maccabean Victory,,Unknown,,0
1719962.25,,,NONE,0004-01-01,No description,MESSIAH_COMES,False,Unknown,Jesus Birth,,Unknown,,0
1732380.75,,,NONE,0030-01-01,No description,MESSIAH_CUT_OFF,False,Unknown,Jesus Crucifixion,,Unknown,,0
1746990.75,,,NONE,0070-01-01,No description,DESOLATION_COMES,False,Unknown,Temple Destruction,,Unknown,,0
1770732.0,,,NONE,0135-01-01,No description,FALSE_MESSIAH,False,Unknown,Bar Kokhba Revolt,,Unknown,,0
1770732.0,,,NONE,0135-01-01,No description,IDENTITY_LOST,False,Unknown,Jerusalem Renamed,,Unknown,,0
